file name,label
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404114531_SEGM_15_156_562.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404110333_SEGM_23_249_395.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190402171518_SEGM_11_1184_245.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190402170211_SEGM_4_619_455.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404113110_SEGM_16_489_547.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404113559_SEGM_5_1160_710.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404111238_SEGM_18_894_92.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404110013_SEGM_8_1151_788.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404110557_SEGM_36_726_90.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404110650_SEGM_18_912_149.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404111006_SEGM_8_723_473.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404111431_SEGM_29_83_354.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404111659_SEGM_37_475_470.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404113015_SEGM_23_1000_174.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190402172118_SEGM_0_444_908.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404111519_SEGM_46_527_72.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404113653_SEGM_41_1176_187.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404114459_SEGM_27_79_113.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404112406_SEGM_11_100_114.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404111408_SEGM_19_1202_341.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404114516_SEGM_10_110_686.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404113707_SEGM_24_1147_424.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404113603_SEGM_32_1077_249.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404111503_SEGM_10_71_731.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404113026_SEGM_24_1054_389.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404114502_SEGM_24_579_502.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404113114_SEGM_11_54_690.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404113608_SEGM_20_1086_498.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404114400_SEGM_18_1029_264.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404114531_SEGM_31_91_311.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404112731_SEGM_17_796_200.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190402174737_SEGM_4_549_482.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404112028_SEGM_11_282_374.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404110855_SEGM_6_302_457.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404110452_SEGM_38_1146_176.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404110136_SEGM_12_736_473.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404113730_SEGM_30_941_297.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404105553_SEGM_2_731_467.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404111929_SEGM_5_1049_753.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190402172113_SEGM_2_604_551.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404114447_SEGM_28_57_350.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404111403_SEGM_30_806_115.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404112002_SEGM_10_489_580.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404114447_SEGM_20_590_476.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404111451_SEGM_30_295_429.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404110723_SEGM_19_505_513.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404110755_SEGM_4_50_814.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404110641_SEGM_34_1136_168.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404113215_SEGM_5_762_610.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404111503_SEGM_36_444_76.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404114418_SEGM_2_457_759.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404112111_SEGM_5_1173_532.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404110731_SEGM_26_483_193.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404113102_SEGM_6_201_704.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404113323_SEGM_24_165_511.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404112138_SEGM_7_519_751.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404114425_SEGM_0_441_844.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404113135_SEGM_9_1101_727.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404112038_SEGM_5_875_749.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404114254_SEGM_6_857_279.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404111336_SEGM_22_452_276.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404114512_SEGM_12_710_641.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404113022_SEGM_12_513_713.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404112129_SEGM_9_175_368.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404105228_SEGM_5_335_532.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404113753_SEGM_17_1089_423.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404110658_SEGM_24_521_431.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404110350_SEGM_51_620_120.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404110702_SEGM_8_593_716.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404110645_SEGM_39_816_98.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404111856_SEGM_1_290_886.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404110343_SEGM_1_593_847.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404110223_SEGM_9_194_496.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404111925_SEGM_11_1141_286.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404110333_SEGM_4_890_716.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404112125_SEGM_7_1158_741.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404110039_SEGM_17_313_105.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404111326_SEGM_9_1112_593.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404113255_SEGM_59_370_72.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404114509_SEGM_9_923_788.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404114400_SEGM_6_698_656.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404114246_SEGM_2_1223_806.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404114450_SEGM_1_794_866.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404113006_SEGM_18_997_434.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404114509_SEGM_59_582_101.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404110125_SEGM_1_589_851.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404113730_SEGM_38_632_86.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190402165622_SEGM_0_380_570.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404111804_SEGM_26_1200_609.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404113110_SEGM_3_489_850.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404114618_SEGM_19_980_256.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404114453_SEGM_6_1161_717.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404114512_SEGM_21_158_547.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404111417_SEGM_38_272_272.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404111451_SEGM_12_254_697.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404113801_SEGM_20_130_193.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404113135_SEGM_51_288_116.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404110557_SEGM_5_475_758.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404112854_SEGM_7_702_647.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404113022_SEGM_0_233_915.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190402172146_SEGM_3_238_189.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404112119_SEGM_6_503_799.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190402172103_SEGM_9_261_153.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190402170312_SEGM_5_1101_304.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404111216_SEGM_1_713_900.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404110914_SEGM_28_1225_389.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404113757_SEGM_1_259_881.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404114505_SEGM_17_401_334.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404114349_SEGM_17_74_232.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404113107_SEGM_42_548_297.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404110828_SEGM_15_439_177.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404110751_SEGM_1_1209_886.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404111142_SEGM_3_345_761.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404111408_SEGM_13_502_521.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404111514_SEGM_22_640_284.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404112154_SEGM_4_1108_611.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404113129_SEGM_41_768_123.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404114450_SEGM_37_961_214.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404114447_SEGM_12_933_652.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404113635_SEGM_13_273_635.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404111838_SEGM_50_282_250.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404113631_SEGM_8_477_793.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404111435_SEGM_24_769_269.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404105744_SEGM_4_199_590.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404113102_SEGM_12_1025_537.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404113052_SEGM_38_429_241.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404113725_SEGM_1_251_810.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404111117_SEGM_3_683_277.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404112939_SEGM_6_372_577.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404112138_SEGM_4_1046_789.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404113645_SEGM_18_157_502.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404114459_SEGM_16_1102_434.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404110149_SEGM_1_738_806.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404114117_SEGM_0_1028_834.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404113911_SEGM_0_908_794.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404114509_SEGM_38_1228_389.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404112150_SEGM_5_1011_509.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404105313_SEGM_14_517_224.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404114125_SEGM_12_1158_311.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404105243_SEGM_7_824_470.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404112134_SEGM_19_48_407.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404114404_SEGM_8_923_759.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404110047_SEGM_31_638_49.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404113314_SEGM_41_676_398.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404114429_SEGM_17_45_507.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404112111_SEGM_8_80_444.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404111109_SEGM_15_854_497.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404114531_SEGM_3_559_792.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404112217_SEGM_9_726_317.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190402171518_SEGM_7_575_376.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190402171531_SEGM_2_1225_846.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404112301_SEGM_1_901_602.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404113209_SEGM_5_874_575.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404114527_SEGM_30_310_318.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404113635_SEGM_36_551_157.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404113140_SEGM_16_438_728.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404111852_SEGM_38_900_262.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404110039_SEGM_2_1169_652.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404112959_SEGM_2_1003_810.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404112138_SEGM_22_468_191.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404112955_SEGM_1_507_871.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404112014_SEGM_10_645_531.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404110609_SEGM_13_894_494.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190402172123_SEGM_1_196_681.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404111503_SEGM_15_757_536.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404112955_SEGM_0_721_906.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404105753_SEGM_15_572_117.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404113227_SEGM_20_193_550.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190402172108_SEGM_1_658_558.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404114509_SEGM_32_772_520.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404110111_SEGM_25_934_129.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404112055_SEGM_10_315_573.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404110658_SEGM_23_905_435.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404110711_SEGM_16_652_446.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404105216_SEGM_10_301_338.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404110735_SEGM_4_271_700.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404112843_SEGM_2_731_771.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404113725_SEGM_3_194_804.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404105614_SEGM_5_441_341.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404114418_SEGM_4_815_660.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404111527_SEGM_9_391_587.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404110751_SEGM_0_497_901.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404105619_SEGM_0_1229_563.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190402171547_SEGM_6_830_237.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190402173242_SEGM_0_949_451.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404113657_SEGM_9_459_525.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404113314_SEGM_10_965_853.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404110637_SEGM_7_726_769.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404111503_SEGM_13_366_637.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404110333_SEGM_5_527_681.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190402172050_SEGM_1_696_811.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404112310_SEGM_0_632_891.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404114421_SEGM_13_123_598.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404111636_SEGM_10_288_752.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404111408_SEGM_4_1128_768.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190402171602_SEGM_4_527_283.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190402172029_SEGM_0_687_656.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404110711_SEGM_0_545_899.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404113753_SEGM_28_854_466.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404110013_SEGM_5_577_800.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404114516_SEGM_1_593_858.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404110653_SEGM_22_897_239.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404110053_SEGM_11_924_525.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404110613_SEGM_28_390_122.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404112125_SEGM_26_155_67.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404105813_SEGM_6_949_87.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404114129_SEGM_15_1035_474.png,1
/home/agtrivedi/.keras/datasets/train/images/1/train_SEGM/20190404114522_SEGM_5_231_838.png,1
